,date,state,fips,cases,deaths
10278,2020-09-05,North Carolina,37,176124,2913
10279,2020-09-05,North Dakota,38,13338,159
10280,2020-09-05,Northern Mariana Islands,69,58,2
10281,2020-09-05,Ohio,39,129785,4256
10282,2020-09-05,Oklahoma,40,63187,850
10283,2020-09-05,Oregon,41,27857,482
10284,2020-09-05,Pennsylvania,42,143301,7837
10285,2020-09-05,Puerto Rico,72,34492,464
10286,2020-09-05,Rhode Island,44,22243,1055
10287,2020-09-05,South Carolina,45,124289,2877
10288,2020-09-05,South Dakota,46,14889,173
10289,2020-09-05,Tennessee,47,159893,1838
10290,2020-09-05,Texas,48,663246,13660
10291,2020-09-05,Utah,49,54364,421
10292,2020-09-05,Vermont,50,1647,58
10293,2020-09-05,Virgin Islands,78,1167,16
10294,2020-09-05,Virginia,51,125727,2677
10295,2020-09-05,Washington,53,79900,2042
10296,2020-09-05,West Virginia,54,11289,243
10297,2020-09-05,Wisconsin,55,85517,1177
10298,2020-09-05,Wyoming,56,4006,42
10299,2020-09-06,Alabama,1,132314,2276
10300,2020-09-06,Alaska,2,6603,39
10301,2020-09-06,Arizona,4,205772,5221
10302,2020-09-06,Arkansas,5,65924,894
10303,2020-09-06,California,6,740233,13730
10304,2020-09-06,Colorado,8,59626,1980
10305,2020-09-06,Connecticut,9,53365,4468
10306,2020-09-06,Delaware,10,18043,609
10307,2020-09-06,District of Columbia,11,14279,611
10308,2020-09-06,Florida,12,646423,11848
10309,2020-09-06,Georgia,13,266707,5900
10310,2020-09-06,Guam,66,2588,17
10311,2020-09-06,Hawaii,15,9829,84
10312,2020-09-06,Idaho,16,34053,387
10313,2020-09-06,Illinois,17,252306,8409
10314,2020-09-06,Indiana,18,101937,3364
10315,2020-09-06,Iowa,19,70210,1167
10316,2020-09-06,Kansas,20,46151,483
10317,2020-09-06,Kentucky,21,56172,1035
10318,2020-09-06,Louisiana,22,153764,5093
10319,2020-09-06,Maine,23,4682,134
10320,2020-09-06,Maryland,24,112557,3799
10321,2020-09-06,Massachusetts,25,122562,9125
10322,2020-09-06,Michigan,26,117310,6809
10323,2020-09-06,Minnesota,27,80639,1909
10324,2020-09-06,Mississippi,28,86888,2584
10325,2020-09-06,Missouri,29,94923,1739
10326,2020-09-06,Montana,30,8272,117
10327,2020-09-06,Nebraska,31,35891,415
10328,2020-09-06,Nevada,32,71711,1394
10329,2020-09-06,New Hampshire,33,7447,433
10330,2020-09-06,New Jersey,34,195841,15989
10331,2020-09-06,New Mexico,35,26107,803
10332,2020-09-06,New York,36,444226,32585
10333,2020-09-06,North Carolina,37,177141,2920
10334,2020-09-06,North Dakota,38,13635,160
10335,2020-09-06,Northern Mariana Islands,69,58,2
10336,2020-09-06,Ohio,39,130558,4259
10337,2020-09-06,Oklahoma,40,63607,853
10338,2020-09-06,Oregon,41,28045,483
10339,2020-09-06,Pennsylvania,42,143902,7837
10340,2020-09-06,Puerto Rico,72,34533,477
10341,2020-09-06,Rhode Island,44,22243,1055
10342,2020-09-06,South Carolina,45,124952,2887
10343,2020-09-06,South Dakota,46,15109,173
10344,2020-09-06,Tennessee,47,161589,1841
10345,2020-09-06,Texas,48,665338,13739
10346,2020-09-06,Utah,49,54660,423
10347,2020-09-06,Vermont,50,1648,58
10348,2020-09-06,Virgin Islands,78,1181,17
10349,2020-09-06,Virginia,51,126926,2678
10350,2020-09-06,Washington,53,80369,2043
10351,2020-09-06,West Virginia,54,11412,246
10352,2020-09-06,Wisconsin,55,86406,1177
10353,2020-09-06,Wyoming,56,4032,42
10354,2020-09-07,Alabama,1,132973,2276
10355,2020-09-07,Alaska,2,6637,39
10356,2020-09-07,Arizona,4,205971,5219
10357,2020-09-07,Arkansas,5,66280,908
10358,2020-09-07,California,6,742689,13763
10359,2020-09-07,Colorado,8,59823,1980
10360,2020-09-07,Connecticut,9,53365,4468
10361,2020-09-07,Delaware,10,18249,609
10362,2020-09-07,District of Columbia,11,14315,611
10363,2020-09-07,Florida,12,648261,11870
10364,2020-09-07,Georgia,13,267238,5907
10365,2020-09-07,Guam,66,2588,19
10366,2020-09-07,Hawaii,15,9933,85
10367,2020-09-07,Idaho,16,34153,387
10368,2020-09-07,Illinois,17,253649,8417
10369,2020-09-07,Indiana,18,102527,3368
10370,2020-09-07,Iowa,19,70537,1170
10371,2020-09-07,Kansas,20,47409,485
10372,2020-09-07,Kentucky,21,56545,1036
10373,2020-09-07,Louisiana,22,154073,5105
10374,2020-09-07,Maine,23,4701,134
10375,2020-09-07,Maryland,24,113378,3804
10376,2020-09-07,Massachusetts,25,122791,9133
10377,2020-09-07,Michigan,26,118388,6813
10378,2020-09-07,Minnesota,27,81277,1912
10379,2020-09-07,Mississippi,28,87130,2585
10380,2020-09-07,Missouri,29,95795,1739
10381,2020-09-07,Montana,30,8340,118
10382,2020-09-07,Nebraska,31,35975,415
10383,2020-09-07,Nevada,32,72048,1394
10384,2020-09-07,New Hampshire,33,7476,433
10385,2020-09-07,New Jersey,34,196173,15991
10386,2020-09-07,New Mexico,35,26144,807
10387,2020-09-07,New York,36,444751,32600
10388,2020-09-07,North Carolina,37,178212,2920
10389,2020-09-07,North Dakota,38,13805,160
10390,2020-09-07,Northern Mariana Islands,69,59,2
10391,2020-09-07,Ohio,39,131336,4276
10392,2020-09-07,Oklahoma,40,64220,853
10393,2020-09-07,Oregon,41,28191,487
10394,2020-09-07,Pennsylvania,42,144658,7855
10395,2020-09-07,Puerto Rico,72,35375,477
10396,2020-09-07,Rhode Island,44,22243,1055
10397,2020-09-07,South Carolina,45,125607,2907
10398,2020-09-07,South Dakota,46,15300,173
10399,2020-09-07,Tennessee,47,162531,1845
10400,2020-09-07,Texas,48,666209,13781
10401,2020-09-07,Utah,49,55052,424
10402,2020-09-07,Vermont,50,1651,58
10403,2020-09-07,Virgin Islands,78,1190,17
10404,2020-09-07,Virginia,51,127571,2684
10405,2020-09-07,Washington,53,80485,2043
10406,2020-09-07,West Virginia,54,11575,247
10407,2020-09-07,Wisconsin,55,86981,1177
10408,2020-09-07,Wyoming,56,4032,42
10409,2020-09-08,Alabama,1,133606,2277
10410,2020-09-08,Alaska,2,6670,39
10411,2020-09-08,Arizona,4,206048,5221
10412,2020-09-08,Arkansas,5,66757,917
10413,2020-09-08,California,6,746113,13843
10414,2020-09-08,Colorado,8,60003,1980
10415,2020-09-08,Connecticut,9,53782,4474
10416,2020-09-08,Delaware,10,18308,609
10417,2020-09-08,District of Columbia,11,14362,611
10418,2020-09-08,Florida,12,650084,11914
10419,2020-09-08,Georgia,13,268684,5931
10420,2020-09-08,Guam,66,2682,20
10421,2020-09-08,Hawaii,15,10130,87
10422,2020-09-08,Idaho,16,34461,390
10423,2020-09-08,Illinois,17,255229,8431
10424,2020-09-08,Indiana,18,102917,3380
10425,2020-09-08,Iowa,19,71018,1185
10426,2020-09-08,Kansas,20,47878,486
10427,2020-09-08,Kentucky,21,56877,1039
10428,2020-09-08,Louisiana,22,154329,5118
10429,2020-09-08,Maine,23,4713,134
10430,2020-09-08,Maryland,24,113734,3807
10431,2020-09-08,Massachusetts,25,122962,9141
10432,2020-09-08,Michigan,26,118984,6814
10433,2020-09-08,Minnesota,27,81660,1914
10434,2020-09-08,Mississippi,28,87379,2585
10435,2020-09-08,Missouri,29,97044,1746
10436,2020-09-08,Montana,30,8409,119
10437,2020-09-08,Nebraska,31,36477,418
10438,2020-09-08,Nevada,32,72165,1395
10439,2020-09-08,New Hampshire,33,7494,433
10440,2020-09-08,New Jersey,34,196450,15996
10441,2020-09-08,New Mexico,35,26181,807
10442,2020-09-08,New York,36,445308,32612
10443,2020-09-08,North Carolina,37,179150,2942
10444,2020-09-08,North Dakota,38,13876,160
10445,2020-09-08,Northern Mariana Islands,69,59,2
10446,2020-09-08,Ohio,39,131992,4298
10447,2020-09-08,Oklahoma,40,65053,854
10448,2020-09-08,Oregon,41,28355,492
10449,2020-09-08,Pennsylvania,42,145191,7862
10450,2020-09-08,Puerto Rico,72,35504,482
10451,2020-09-08,Rhode Island,44,22592,1059
10452,2020-09-08,South Carolina,45,125908,2912
10453,2020-09-08,South Dakota,46,15403,173
10454,2020-09-08,Tennessee,47,163180,1873
10455,2020-09-08,Texas,48,670427,13855
10456,2020-09-08,Utah,49,55424,426
10457,2020-09-08,Vermont,50,1654,58
10458,2020-09-08,Virgin Islands,78,1191,18
10459,2020-09-08,Virginia,51,128407,2686
10460,2020-09-08,Washington,53,81048,2045
10461,2020-09-08,West Virginia,54,11661,250
10462,2020-09-08,Wisconsin,55,87730,1179
10463,2020-09-08,Wyoming,56,4103,42
10464,2020-09-09,Alabama,1,134417,2285
10465,2020-09-09,Alaska,2,6735,39
10466,2020-09-09,Arizona,4,206548,5253
10467,2020-09-09,Arkansas,5,67255,928
10468,2020-09-09,California,6,749196,13990
10469,2020-09-09,Colorado,8,60291,1984
10470,2020-09-09,Connecticut,9,53871,4474
10471,2020-09-09,Delaware,10,18308,609
10472,2020-09-09,District of Columbia,11,14387,615
10473,2020-09-09,Florida,12,652140,12114
10474,2020-09-09,Georgia,13,270624,5987
10475,2020-09-09,Guam,66,2727,21
10476,2020-09-09,Hawaii,15,10228,90
10477,2020-09-09,Idaho,16,34707,406
10478,2020-09-09,Illinois,17,256614,8457
10479,2020-09-09,Indiana,18,103641,3397
10480,2020-09-09,Iowa,19,71594,1204
10481,2020-09-09,Kansas,20,48389,497
10482,2020-09-09,Kentucky,21,57518,1058
10483,2020-09-09,Louisiana,22,155890,5140
10484,2020-09-09,Maine,23,4734,134
10485,2020-09-09,Maryland,24,114070,3816
10486,2020-09-09,Massachusetts,25,123143,9146
10487,2020-09-09,Michigan,26,119952,6889
10488,2020-09-09,Minnesota,27,81920,1921
10489,2020-09-09,Mississippi,28,87805,2623
10490,2020-09-09,Missouri,29,98446,1755
10491,2020-09-09,Montana,30,8499,122
10492,2020-09-09,Nebraska,31,36917,434
10493,2020-09-09,Nevada,32,72317,1414
10494,2020-09-09,New Hampshire,33,7517,433
10495,2020-09-09,New Jersey,34,196779,16009
10496,2020-09-09,New Mexico,35,26268,813
10497,2020-09-09,New York,36,445881,32611
10498,2020-09-09,North Carolina,37,180061,2990
10499,2020-09-09,North Dakota,38,14114,161
10500,2020-09-09,Northern Mariana Islands,69,59,2
10501,2020-09-09,Ohio,39,132965,4324
10502,2020-09-09,Oklahoma,40,65929,863
10503,2020-09-09,Oregon,41,28474,499
10504,2020-09-09,Pennsylvania,42,146058,7882
10505,2020-09-09,Puerto Rico,72,35507,500
10506,2020-09-09,Rhode Island,44,22676,1062
10507,2020-09-09,South Carolina,45,126213,2942
10508,2020-09-09,South Dakota,46,15571,173
10509,2020-09-09,Tennessee,47,164032,1908
10510,2020-09-09,Texas,48,675149,13986
10511,2020-09-09,Utah,49,55730,428
10512,2020-09-09,Vermont,50,1656,58
10513,2020-09-09,Virgin Islands,78,1197,18
10514,2020-09-09,Virginia,51,129289,2697
10515,2020-09-09,Washington,53,81528,2066
10516,2020-09-09,West Virginia,54,11808,254
10517,2020-09-09,Wisconsin,55,88643,1193
10518,2020-09-09,Wyoming,56,4151,42
10519,2020-09-10,Alabama,1,135565,2301
10520,2020-09-10,Alaska,2,6860,39
10521,2020-09-10,Arizona,4,207002,5275
10522,2020-09-10,Arkansas,5,67803,940
10523,2020-09-10,California,6,753017,14094
10524,2020-09-10,Colorado,8,60576,1988
10525,2020-09-10,Connecticut,9,54093,4478
10526,2020-09-10,Delaware,10,18466,613
10527,2020-09-10,District of Columbia,11,14412,616
10528,2020-09-10,Florida,12,654723,12325
10529,2020-09-10,Georgia,13,272588,6062
10530,2020-09-10,Guam,66,2815,22
10531,2020-09-10,Hawaii,15,10397,93
10532,2020-09-10,Idaho,16,35027,407
10533,2020-09-10,Illinois,17,258573,8480
10534,2020-09-10,Indiana,18,104429,3410
10535,2020-09-10,Iowa,19,72548,1208
10536,2020-09-10,Kansas,20,48443,499
10537,2020-09-10,Kentucky,21,58452,1073
10538,2020-09-10,Louisiana,22,156354,5161
10539,2020-09-10,Maine,23,4760,134
10540,2020-09-10,Maryland,24,114574,3824
10541,2020-09-10,Massachusetts,25,123546,9166
10542,2020-09-10,Michigan,26,120896,6894
10543,2020-09-10,Minnesota,27,82301,1936
10544,2020-09-10,Mississippi,28,88322,2656
10545,2020-09-10,Missouri,29,99677,1773
10546,2020-09-10,Montana,30,8694,123
10547,2020-09-10,Nebraska,31,37373,440
10548,2020-09-10,Nevada,32,72620,1432
10549,2020-09-10,New Hampshire,33,7573,434
10550,2020-09-10,New Jersey,34,197203,16014
10551,2020-09-10,New Mexico,35,26429,816
10552,2020-09-10,New York,36,446637,32618
10553,2020-09-10,North Carolina,37,181335,3016
10554,2020-09-10,North Dakota,38,14446,163
10555,2020-09-10,Northern Mariana Islands,69,59,2
10556,2020-09-10,Ohio,39,134086,4354
10557,2020-09-10,Oklahoma,40,66700,876
10558,2020-09-10,Oregon,41,28661,501
10559,2020-09-10,Pennsylvania,42,146735,7894
10560,2020-09-10,Puerto Rico,72,36279,512
10561,2020-09-10,Rhode Island,44,22782,1067
10562,2020-09-10,South Carolina,45,126592,2975
10563,2020-09-10,South Dakota,46,15834,177
10564,2020-09-10,Tennessee,47,165911,1963
10565,2020-09-10,Texas,48,677888,13998
10566,2020-09-10,Utah,49,56182,431
10567,2020-09-10,Vermont,50,1661,58
10568,2020-09-10,Virgin Islands,78,1201,18
10569,2020-09-10,Virginia,51,130525,2708
10570,2020-09-10,Washington,53,82125,2073
10571,2020-09-10,West Virginia,54,12017,257
10572,2020-09-10,Wisconsin,55,90232,1202
10573,2020-09-10,Wyoming,56,4199,42
10574,2020-09-11,Alabama,1,136703,2333
10575,2020-09-11,Alaska,2,6968,40
10576,2020-09-11,Arizona,4,207525,5290
10577,2020-09-11,Arkansas,5,68987,953
10578,2020-09-11,California,6,757125,14265
10579,2020-09-11,Colorado,8,60881,1991
10580,2020-09-11,Connecticut,9,54326,4480
10581,2020-09-11,Delaware,10,18559,613
10582,2020-09-11,District of Columbia,11,14493,616
10583,2020-09-11,Florida,12,658373,12501
10584,2020-09-11,Georgia,13,274242,6103
10585,2020-09-11,Guam,66,2832,24
10586,2020-09-11,Hawaii,15,10567,95
10587,2020-09-11,Idaho,16,35354,415
10588,2020-09-11,Illinois,17,260949,8522
10589,2020-09-11,Indiana,18,105703,3420
10590,2020-09-11,Iowa,19,73399,1216
10591,2020-09-11,Kansas,20,49393,520
10592,2020-09-11,Kentucky,21,59349,1087
10593,2020-09-11,Louisiana,22,157109,5202
10594,2020-09-11,Maine,23,4792,134
10595,2020-09-11,Maryland,24,115217,3828
10596,2020-09-11,Massachusetts,25,123986,9180
10597,2020-09-11,Michigan,26,122319,6900
10598,2020-09-11,Minnesota,27,82768,1949
10599,2020-09-11,Mississippi,28,89175,2670
10600,2020-09-11,Missouri,29,101285,1784
10601,2020-09-11,Montana,30,8817,132
10602,2020-09-11,Nebraska,31,37841,449
10603,2020-09-11,Nevada,32,72886,1441
10604,2020-09-11,New Hampshire,33,7620,434
10605,2020-09-11,New Jersey,34,197677,16023
10606,2020-09-11,New Mexico,35,26563,818
10607,2020-09-11,New York,36,447498,32619
10608,2020-09-11,North Carolina,37,182934,3050
10609,2020-09-11,North Dakota,38,14687,167
10610,2020-09-11,Northern Mariana Islands,69,59,2
10611,2020-09-11,Ohio,39,135326,4403
10612,2020-09-11,Oklahoma,40,67642,888
10613,2020-09-11,Oregon,41,28888,500
10614,2020-09-11,Pennsylvania,42,147744,7914
10615,2020-09-11,Puerto Rico,72,36581,523
10616,2020-09-11,Rhode Island,44,22905,1071
10617,2020-09-11,South Carolina,45,129046,3028
10618,2020-09-11,South Dakota,46,16117,177
10619,2020-09-11,Tennessee,47,167263,1999
10620,2020-09-11,Texas,48,683295,14279
10621,2020-09-11,Utah,49,56789,433
10622,2020-09-11,Vermont,50,1668,58
10623,2020-09-11,Virgin Islands,78,1201,18
10624,2020-09-11,Virginia,51,131640,2711
10625,2020-09-11,Washington,53,82590,2079
10626,2020-09-11,West Virginia,54,12174,263
10627,2020-09-11,Wisconsin,55,91672,1206
10628,2020-09-11,Wyoming,56,4264,42
10629,2020-09-12,Alabama,1,137646,2350
10630,2020-09-12,Alaska,2,7074,41
10631,2020-09-12,Arizona,4,208128,5316
10632,2020-09-12,Arkansas,5,69710,969
10633,2020-09-12,California,6,760581,14333
10634,2020-09-12,Colorado,8,61311,1994
10635,2020-09-12,Connecticut,9,54326,4480
10636,2020-09-12,Delaware,10,18726,613
10637,2020-09-12,District of Columbia,11,14552,616
10638,2020-09-12,Florida,12,661563,12599
10639,2020-09-12,Georgia,13,276319,6144
10640,2020-09-12,Guam,66,2832,24
10641,2020-09-12,Hawaii,15,10696,96
10642,2020-09-12,Idaho,16,35588,416
10643,2020-09-12,Illinois,17,262957,8546
10644,2020-09-12,Indiana,18,106777,3437
10645,2020-09-12,Iowa,19,74204,1218
10646,2020-09-12,Kansas,20,49398,533
10647,2020-09-12,Kentucky,21,60187,1099
10648,2020-09-12,Louisiana,22,157109,5202
10649,2020-09-12,Maine,23,4834,135
10650,2020-09-12,Maryland,24,115876,3836
10651,2020-09-12,Massachusetts,25,124540,9196
10652,2020-09-12,Michigan,26,123048,6912
10653,2020-09-12,Minnesota,27,83640,1958
10654,2020-09-12,Mississippi,28,89620,2685
10655,2020-09-12,Missouri,29,103085,1802
10656,2020-09-12,Montana,30,8946,134
10657,2020-09-12,Nebraska,31,38108,449
10658,2020-09-12,Nevada,32,73291,1453
10659,2020-09-12,New Hampshire,33,7652,435
10660,2020-09-12,New Jersey,34,198126,16027
10661,2020-09-12,New Mexico,35,26661,821
10662,2020-09-12,New York,36,448347,32625
10663,2020-09-12,North Carolina,37,184305,3073
10664,2020-09-12,North Dakota,38,15154,170
10665,2020-09-12,Northern Mariana Islands,69,60,2
10666,2020-09-12,Ohio,39,136568,4411
10667,2020-09-12,Oklahoma,40,68659,899
10668,2020-09-12,Oregon,41,29156,505
10669,2020-09-12,Pennsylvania,42,148635,7915
10670,2020-09-12,Puerto Rico,72,37092,535
10671,2020-09-12,Rhode Island,44,22905,1071
10672,2020-09-12,South Carolina,45,129978,3040
10673,2020-09-12,South Dakota,46,16437,183
10674,2020-09-12,Tennessee,47,168552,2040
10675,2020-09-12,Texas,48,685921,14384
10676,2020-09-12,Utah,49,57276,434
10677,2020-09-12,Vermont,50,1677,58
10678,2020-09-12,Virgin Islands,78,1220,19
10679,2020-09-12,Virginia,51,132940,2722
10680,2020-09-12,Washington,53,82957,2079
10681,2020-09-12,West Virginia,54,12521,265
10682,2020-09-12,Wisconsin,55,93102,1218
10683,2020-09-12,Wyoming,56,4297,42
10684,2020-09-13,Alabama,1,138755,2351
10685,2020-09-13,Alaska,2,7136,41
10686,2020-09-13,Arizona,4,208514,5322
10687,2020-09-13,Arkansas,5,70219,981
10688,2020-09-13,California,6,763389,14386
10689,2020-09-13,Colorado,8,61641,1994
10690,2020-09-13,Connecticut,9,54326,4480
10691,2020-09-13,Delaware,10,18849,615
10692,2020-09-13,District of Columbia,11,14592,616
10693,2020-09-13,Florida,12,663986,12607
10694,2020-09-13,Georgia,13,277715,6191
10695,2020-09-13,Guam,66,2832,24
10696,2020-09-13,Hawaii,15,10808,98
10697,2020-09-13,Idaho,16,35693,416
10698,2020-09-13,Illinois,17,264340,8562
10699,2020-09-13,Indiana,18,108020,3438
10700,2020-09-13,Iowa,19,74675,1220
10701,2020-09-13,Kansas,20,49408,536
10702,2020-09-13,Kentucky,21,60607,1102
10703,2020-09-13,Louisiana,22,158390,5235
10704,2020-09-13,Maine,23,4863,136
10705,2020-09-13,Maryland,24,116600,3838
10706,2020-09-13,Massachusetts,25,124826,9210
10707,2020-09-13,Michigan,26,123075,6912
10708,2020-09-13,Minnesota,27,84363,1971
10709,2020-09-13,Mississippi,28,89874,2697
10710,2020-09-13,Missouri,29,104603,1812
10711,2020-09-13,Montana,30,9037,136
10712,2020-09-13,Nebraska,31,38188,449
10713,2020-09-13,Nevada,32,73648,1454
10714,2020-09-13,New Hampshire,33,7696,436
10715,2020-09-13,New Jersey,34,198423,16031
10716,2020-09-13,New Mexico,35,26761,823
10717,2020-09-13,New York,36,449072,32629
10718,2020-09-13,North Carolina,37,185325,3080
10719,2020-09-13,North Dakota,38,15580,171
10720,2020-09-13,Northern Mariana Islands,69,60,2
10721,2020-09-13,Ohio,39,137405,4415
10722,2020-09-13,Oklahoma,40,69354,905
10723,2020-09-13,Oregon,41,29337,509
10724,2020-09-13,Pennsylvania,42,148635,7915
10725,2020-09-13,Puerto Rico,72,37380,539
10726,2020-09-13,Rhode Island,44,22905,1071
10727,2020-09-13,South Carolina,45,131864,3064
10728,2020-09-13,South Dakota,46,16638,184
10729,2020-09-13,Tennessee,47,169310,2055
10730,2020-09-13,Texas,48,689941,14458
10731,2020-09-13,Utah,49,57892,434
10732,2020-09-13,Vermont,50,1684,58
10733,2020-09-13,Virgin Islands,78,1220,19
10734,2020-09-13,Virginia,51,133814,2724
10735,2020-09-13,Washington,53,83177,2079
10736,2020-09-13,West Virginia,54,12699,266
10737,2020-09-13,Wisconsin,55,94723,1219
10738,2020-09-13,Wyoming,56,4346,42
10739,2020-09-14,Alabama,1,139459,2355
10740,2020-09-14,Alaska,2,7213,41
10741,2020-09-14,Arizona,4,208726,5322
10742,2020-09-14,Arkansas,5,70627,992
10743,2020-09-14,California,6,767062,14458
10744,2020-09-14,Colorado,8,62032,2000
10745,2020-09-14,Connecticut,9,54895,4485
10746,2020-09-14,Delaware,10,18937,617
10747,2020-09-14,District of Columbia,11,14622,616
10748,2020-09-14,Florida,12,665722,12641
10749,2020-09-14,Georgia,13,278699,6211
10750,2020-09-14,Guam,66,2896,27
10751,2020-09-14,Hawaii,15,10887,98
10752,2020-09-14,Idaho,16,35984,420
10753,2020-09-14,Illinois,17,265869,8571
10754,2020-09-14,Indiana,18,108755,3439
10755,2020-09-14,Iowa,19,75069,1233
10756,2020-09-14,Kansas,20,50871,546
10757,2020-09-14,Kentucky,21,61182,1105
10758,2020-09-14,Louisiana,22,158882,5252
10759,2020-09-14,Maine,23,4903,136
10760,2020-09-14,Maryland,24,117147,3839
10761,2020-09-14,Massachusetts,25,125080,9219
10762,2020-09-14,Michigan,26,124276,6922
10763,2020-09-14,Minnesota,27,85001,1974
10764,2020-09-14,Mississippi,28,90018,2706
10765,2020-09-14,Missouri,29,106057,1812
10766,2020-09-14,Montana,30,9164,139
10767,2020-09-14,Nebraska,31,38642,450
10768,2020-09-14,Nevada,32,73889,1456
10769,2020-09-14,New Hampshire,33,7714,436
10770,2020-09-14,New Jersey,34,198757,16034
10771,2020-09-14,New Mexico,35,26842,823
10772,2020-09-14,New York,36,449658,32639
10773,2020-09-14,North Carolina,37,186447,3094
10774,2020-09-14,North Dakota,38,15834,173
10775,2020-09-14,Northern Mariana Islands,69,61,2
10776,2020-09-14,Ohio,39,138484,4419
10777,2020-09-14,Oklahoma,40,70223,905
10778,2020-09-14,Oregon,41,29488,511
10779,2020-09-14,Pennsylvania,42,150044,7940
10780,2020-09-14,Puerto Rico,72,37750,542
10781,2020-09-14,Rhode Island,44,23130,1075
10782,2020-09-14,South Carolina,45,132680,3077
10783,2020-09-14,South Dakota,46,16801,184
10784,2020-09-14,Tennessee,47,171498,2073
10785,2020-09-14,Texas,48,694547,14508
10786,2020-09-14,Utah,49,58451,436
10787,2020-09-14,Vermont,50,1696,58
10788,2020-09-14,Virgin Islands,78,1221,19
10789,2020-09-14,Virginia,51,134571,2743
10790,2020-09-14,Washington,53,83861,2095
10791,2020-09-14,West Virginia,54,12820,275
10792,2020-09-14,Wisconsin,55,95564,1219
10793,2020-09-14,Wyoming,56,4392,46
10794,2020-09-15,Alabama,1,140160,2387
10795,2020-09-15,Alaska,2,7256,41
10796,2020-09-15,Arizona,4,209215,5346
10797,2020-09-15,Arkansas,5,71497,1150
10798,2020-09-15,California,6,769917,14606
10799,2020-09-15,Colorado,8,62575,2006
10800,2020-09-15,Connecticut,9,55031,4485
10801,2020-09-15,Delaware,10,19137,618
10802,2020-09-15,District of Columbia,11,14687,616
10803,2020-09-15,Florida,12,668838,12786
10804,2020-09-15,Georgia,13,280356,6255
10805,2020-09-15,Guam,66,2935,29
10806,2020-09-15,Hawaii,15,10951,99
10807,2020-09-15,Idaho,16,36306,425
10808,2020-09-15,Illinois,17,267380,8589
10809,2020-09-15,Indiana,18,109445,3460
10810,2020-09-15,Iowa,19,75722,1234
10811,2020-09-15,Kansas,20,51006,555
10812,2020-09-15,Kentucky,21,61986,1112
10813,2020-09-15,Louisiana,22,159253,5278
10814,2020-09-15,Maine,23,4918,137
10815,2020-09-15,Maryland,24,117745,3849
10816,2020-09-15,Massachusetts,25,125393,9225
10817,2020-09-15,Michigan,26,124978,6933
10818,2020-09-15,Minnesota,27,85403,1979
10819,2020-09-15,Mississippi,28,90523,2734
10820,2020-09-15,Missouri,29,107687,1830
10821,2020-09-15,Montana,30,9281,141
10822,2020-09-15,Nebraska,31,38970,451
10823,2020-09-15,Nevada,32,74129,1484
10824,2020-09-15,New Hampshire,33,7748,438
10825,2020-09-15,New Jersey,34,199193,16043
10826,2020-09-15,New Mexico,35,26923,830
10827,2020-09-15,New York,36,450425,32655
10828,2020-09-15,North Carolina,37,187486,3135
10829,2020-09-15,North Dakota,38,16067,175
10830,2020-09-15,Northern Mariana Islands,69,61,2
10831,2020-09-15,Ohio,39,139485,4506
10832,2020-09-15,Oklahoma,40,71314,912
10833,2020-09-15,Oregon,41,29664,519
10834,2020-09-15,Pennsylvania,42,151081,7945
10835,2020-09-15,Puerto Rico,72,38172,551
10836,2020-09-15,Rhode Island,44,23250,1078
10837,2020-09-15,South Carolina,45,133470,3098
10838,2020-09-15,South Dakota,46,16994,184
10839,2020-09-15,Tennessee,47,172692,2102
10840,2020-09-15,Texas,48,701509,14661
10841,2020-09-15,Utah,49,59017,436
10842,2020-09-15,Vermont,50,1702,58
10843,2020-09-15,Virgin Islands,78,1232,19
10844,2020-09-15,Virginia,51,135514,2839
10845,2020-09-15,Washington,53,84222,2107
10846,2020-09-15,West Virginia,54,12976,280
10847,2020-09-15,Wisconsin,55,97002,1230
10848,2020-09-15,Wyoming,56,4438,46
10849,2020-09-16,Alabama,1,141087,2392
10850,2020-09-16,Alaska,2,7308,41
10851,2020-09-16,Arizona,4,209911,5376
10852,2020-09-16,Arkansas,5,72219,1157
10853,2020-09-16,California,6,773318,14716
10854,2020-09-16,Colorado,8,63068,2010
10855,2020-09-16,Connecticut,9,55166,4487
10856,2020-09-16,Delaware,10,19234,619
10857,2020-09-16,District of Columbia,11,14743,617
10858,2020-09-16,Florida,12,671193,12938
10859,2020-09-16,Georgia,13,282363,6276
10860,2020-09-16,Guam,66,2982,29
10861,2020-09-16,Hawaii,15,11052,102
10862,2020-09-16,Idaho,16,36594,430
10863,2020-09-16,Illinois,17,269282,8622
10864,2020-09-16,Indiana,18,110025,3472
10865,2020-09-16,Iowa,19,76680,1248
10866,2020-09-16,Kansas,20,51829,586
10867,2020-09-16,Kentucky,21,62723,1118
10868,2020-09-16,Louisiana,22,159865,5294
10869,2020-09-16,Maine,23,4941,138
10870,2020-09-16,Maryland,24,118387,3855
10871,2020-09-16,Massachusetts,25,125699,9245
10872,2020-09-16,Michigan,26,125782,6944
10873,2020-09-16,Minnesota,27,85865,1985
10874,2020-09-16,Mississippi,28,91234,2756
10875,2020-09-16,Missouri,29,108997,1844
10876,2020-09-16,Montana,30,9487,141
10877,2020-09-16,Nebraska,31,39419,455
10878,2020-09-16,Nevada,32,74377,1496
10879,2020-09-16,New Hampshire,33,7780,438
10880,2020-09-16,New Jersey,34,199583,16054
10881,2020-09-16,New Mexico,35,27041,832
